from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
1832,1615,0,240,,
1832,1832,0,240,,
1832,8046,0,240,,
1832,8071,0,240,,
1833,1076,0,240,,
1833,1133,0,240,,
1838,2004,0,240,,
1838,2032,0,240,,
184,1283,2,360,,
1846,1211,2,420,,
185,1283,2,300,,
185,231,0,240,,
185,524,2,360,,
1852,1809,0,240,,
1852,1852,0,240,,
1857,409,0,240,,
1858,1394,0,240,,
1865,10092,0,240,,
1865,1865,0,240,,
1870,2938,2,300,,
1870,8802,2,300,,
1873,1877,0,240,,
1875,12972,0,240,,
1875,2836,0,240,,
1877,1877,0,240,,
188,188,0,240,,
188,36,2,360,,
188,8019,2,480,,
188,8035,2,480,,
188,9069,2,480,,
1885,12984,2,300,,
1885,1866,0,240,,
1885,1885,0,240,,
1886,10092,2,300,,
1886,1865,2,300,,
1886,1886,0,240,,
1888,2939,0,240,,
1888,9043,0,240,,
189,11302,2,420,,
189,11535,2,420,,
189,189,0,240,,
189,35,2,360,,
189,78,2,300,,
189,859,2,300,,
189,9069,2,420,,
189,95,2,300,,
1892,1859,2,300,,
1892,1892,0,240,,
1892,9061,2,300,,
190,1016,2,300,,
190,4494,2,360,,
190,4495,2,360,,
190,9129,2,360,,
1902,1902,0,240,,
1907,12168,0,240,,
1907,12626,0,240,,
1907,1907,0,240,,
1907,301,0,240,,
1907,646,0,240,,
1907,744,2,300,,
193,11522,0,240,,
193,193,0,240,,
193,45,2,480,,
195,761,2,300,,
195,812,2,300,,
1959,404,2,300,,
1971,1027,2,300,,
1971,1120,0,240,,
1977,774,0,240,,
1977,863,0,240,,
198,202,0,240,,
198,860,0,240,,
1980,758,2,300,,
1980,815,2,300,,
1988,10812,0,240,,
1988,151,0,240,,
199,202,2,300,,
199,860,2,300,,
1992,801,0,240,,
1992,834,0,240,,
1996,1320,0,240,,
1996,1343,2,300,,
1996,1996,0,240,,
1996,2039,0,240,,
2000,1218,0,240,,
2000,1258,0,240,,
2004,1824,0,240,,
2004,1838,0,240,,
2010,1641,2,300,,
2011,8642,2,300,,
2015,10330,0,240,,
202,198,0,240,,
202,199,2,300,,
202,287,2,300,,
202,392,2,300,,
2020,2020,0,240,,
2021,2021,0,240,,
2023,1659,0,240,,
2023,9989,0,240,,
2028,1622,0,240,,
2028,1679,0,240,,
2032,1824,0,240,,
2032,1838,0,240,,
2035,1218,0,240,,
2035,1258,0,240,,
2039,1320,0,240,,
2039,1343,2,300,,
2044,801,0,240,,
2044,834,0,240,,
2051,11284,2,300,,
2051,11285,2,300,,
2051,11349,0,240,,
2051,994,0,240,,
2054,758,2,300,,
2054,815,2,300,,
2058,774,0,240,,
2058,863,0,240,,
2062,1027,0,240,,
2062,1120,0,240,,
2081,405,0,240,,
2081,584,0,240,,
2098,2098,0,240,,
210,1519,0,240,,
210,1592,0,240,,
2101,6949,0,240,,
2101,7001,0,240,,
2120,1143,2,300,,
2120,12749,2,300,,
2120,176,0,240,,
2120,857,2,300,,
2120,8622,2,360,,
2123,2110,0,240,,
2123,908,0,240,,
2146,12116,2,300,,
215,13002,2,300,,
215,13004,2,300,,
2156,10439,2,300,,
2156,9103,2,360,,
2160,1329,0,240,,
2160,1337,2,480,,
2160,7025,0,240,,
2166,2222,0,240,,
2167,2221,2,300,,
2170,2170,0,240,,
2170,2219,2,300,,
2170,9099,0,240,,
218,13001,2,300,,
218,218,0,240,,
2189,3536,0,240,,
2189,3624,0,240,,
2214,2174,0,240,,
2214,2214,0,240,,
2221,2167,2,300,,
2221,2221,0,240,,
2222,2166,0,240,,
2222,2222,0,240,,
2222,2222,4,0,13883258,13883251
2222,2222,4,0,13883259,13883252
2222,2222,4,0,13883260,13883233
2222,2222,4,0,13883261,13883234
2222,2222,4,0,13883262,13883235
2222,2222,4,0,13883263,13883242
2222,2222,4,0,13883264,13883243
2222,2222,4,0,13883265,13883244
2222,2222,4,0,13883266,13883245
2222,2222,4,0,13883267,13883224
2222,2222,4,0,13883268,13883257
2222,2222,4,0,13883269,13883225
2222,2222,4,0,13883270,13883226
2222,2222,4,0,13883271,13883227
2222,2222,4,0,13883272,13883221
2222,2222,4,0,13883273,13883253
2222,2222,4,0,13883274,13883228
2222,2222,4,0,13883275,13883229
2222,2222,4,0,13883276,13883230
2222,2222,4,0,13883277,13883255
2222,2222,4,0,13883278,13883256
2222,2222,4,0,13883279,13883222
2222,2222,4,0,13883280,13883254
2222,2222,4,0,13883281,13883223
2222,2222,4,0,13883282,13883236
2222,2222,4,0,13883283,13883237
2222,2222,4,0,13883284,13883238
2222,2222,4,0,13883285,13883239
2222,2222,4,0,13883286,13883240
2222,2222,4,0,13883287,13883241
2222,2222,4,0,13883288,13883231
2222,2222,4,0,13883289,13883232
2222,2222,4,0,13883290,13883248
2222,2222,4,0,13883291,13883246
2222,2222,4,0,13883292,13883247
2222,2222,4,0,13883293,13883249
2222,2222,4,0,13883294,13883250
2222,2222,4,0,13883324,13883302
2222,2222,4,0,13883325,13883313
2222,2222,4,0,13883326,13883304
2222,2222,4,0,13883327,13883305
2222,2222,4,0,13883328,13883306
2222,2222,4,0,13883329,13883307
2222,2222,4,0,13883330,13883314
2222,2222,4,0,13883331,13883315
2222,2222,4,0,13883332,13883316
2222,2222,4,0,13883333,13883317
2222,2222,4,0,13883334,13883318
2222,2222,4,0,13883335,13883319
2222,2222,4,0,13883336,13883320
2222,2222,4,0,13883337,13883321
2222,2222,4,0,13883338,13883322
2222,2222,4,0,13883339,13883323
2222,2222,4,0,13883340,13883295
2222,2222,4,0,13883341,13883296
2222,2222,4,0,13883342,13883297
2222,2222,4,0,13883343,13883298
2222,2222,4,0,13883344,13883308
2222,2222,4,0,13883345,13883309
2222,2222,4,0,13883346,13883310
2222,2222,4,0,13883347,13883311
2222,2222,4,0,13883348,13883312
2222,2222,4,0,13883349,13883299
2222,2222,4,0,13883350,13883300
2222,2222,4,0,13883351,13883303
2222,2222,4,0,13883352,13883301
2222,2222,4,0,13883381,13883367
2222,2222,4,0,13883382,13883355
2222,2222,4,0,13883383,13883356
2222,2222,4,0,13883384,13883357
2222,2222,4,0,13883385,13883358
2222,2222,4,0,13883386,13883359
2222,2222,4,0,13883387,13883360
2222,2222,4,0,13883388,13883354
2222,2222,4,0,13883389,13883361
2222,2222,4,0,13883390,13883362
2222,2222,4,0,13883391,13883363
2222,2222,4,0,13883392,13883364
2222,2222,4,0,13883393,13883365
2222,2222,4,0,13883394,13883366
2222,2222,4,0,13883395,13883368
2222,2222,4,0,13883396,13883369
2222,2222,4,0,13883397,13883370
2222,2222,4,0,13883398,13883371
2222,2222,4,0,13883399,13883372
2222,2222,4,0,13883400,13883373
2222,2222,4,0,13883401,13883374
2222,2222,4,0,13883402,13883375
2222,2222,4,0,13883403,13883376
2222,2222,4,0,13883404,13883353
2222,2222,4,0,13883405,13883378
2222,2222,4,0,13883406,13883377
2222,2222,4,0,13883407,13883379
2222,2222,4,0,13883408,13883380
2225,1211,2,360,,
2226,2161,2,300,,
2227,1327,2,540,,
2227,1329,0,240,,
2227,1337,2,480,,
2227,7025,0,240,,
2231,827,2,360,,
2234,142,2,300,,
2234,2153,0,240,,
2261,2639,0,240,,
2261,2648,0,240,,
2263,1430,0,240,,
2263,1442,0,240,,
2264,11204,0,240,,
2264,2264,0,240,,
2264,2325,0,240,,
2264,2444,0,240,,
2266,11906,0,240,,
2266,11909,0,240,,
231,231,0,240,,
2320,11732,0,240,,
2320,2269,0,240,,
2321,2268,0,240,,
2321,2321,0,240,,
2323,11906,0,240,,
2323,11909,0,240,,
2323,2266,0,240,,
2323,2323,0,240,,
2325,11204,2,300,,
2325,2264,0,240,,
2325,2444,0,240,,
2326,1429,0,240,,
2326,1444,0,240,,
2328,2639,0,240,,
2328,2648,0,240,,
234,234,0,240,,
234,8043,2,300,,
234,8074,2,420,,
2354,2339,0,240,,
2354,8054,0,240,,
2354,8063,0,240,,
2354,8978,0,240,,
2355,2338,2,300,,
2355,2355,0,240,,
236,10352,2,300,,
2390,2390,0,240,,
2396,10854,2,480,,
2396,2386,2,300,,
2396,2399,2,300,,
2409,6086,0,240,,
2410,5991,0,240,,
2414,1173,0,240,,
2414,2717,2,120,,
2414,2761,2,120,,
2414,2833,2,120,,
2417,2417,0,240,,
2417,2491,0,240,,
2418,2527,2,360,,
2428,2428,0,240,,
2428,2798,2,300,,
2428,2800,2,300,,
2429,2429,0,240,,
2430,2434,2,300,,
2444,11204,0,240,,
2444,2325,0,240,,
2472,1451,2,300,,
2476,2478,2,360,,
2477,10429,0,240,,
2477,2630,0,240,,
2477,2692,0,240,,
2477,2799,0,240,,
2477,3023,0,240,,
2477,8051,0,240,,
2477,8066,0,240,,
2478,2429,0,240,,
2478,2478,0,240,,
2479,2428,2,300,,
248,1530,0,240,,
248,1583,0,240,,
2489,2527,2,360,,
2491,2491,0,240,,
251,11020,0,240,,
251,11500,0,240,,
2534,2534,0,240,,
255,155,0,240,,
255,256,0,240,,
2553,1410,0,240,,
2553,1461,0,240,,
256,11622,2,300,,
256,12664,0,240,,
256,255,0,240,,
2590,10023,2,300,,
26,12968,0,240,,
26,26,4,0,13865995,13863911
26,26,4,0,13865996,13863982
26,26,4,0,13865997,13863922
26,26,4,0,13865998,13863923
2610,1168,0,240,,
2610,1177,2,480,,
2610,1178,2,480,,
2613,2613,0,240,,
2613,2764,0,240,,
2613,8589,2,300,,
2622,2528,2,300,,
2622,3094,0,240,,
2623,2418,2,360,,
2623,2489,2,300,,
2630,10429,0,240,,
2630,2477,0,240,,
2630,2692,0,240,,
2630,2799,0,240,,
2630,3023,0,240,,
2630,8051,0,240,,
2630,8066,0,240,,
2639,2261,0,240,,
2639,2328,0,240,,
2640,2646,0,240,,
2646,2640,0,240,,
2646,2646,0,240,,
2646,3536,0,240,,
2646,3624,0,240,,
2648,2261,0,240,,
2648,2328,0,240,,
2656,10333,2,300,,
2663,10245,0,240,,
2663,10288,0,240,,
2663,2663,0,240,,
267,2153,2,360,,
2671,1173,2,120,,
2671,2717,2,120,,
2671,2833,2,120,,
2688,2696,0,240,,
2689,2695,0,240,,
2692,10429,2,120,,
2692,2477,0,240,,
2692,2630,0,240,,
2692,2799,0,240,,
2692,3023,0,240,,
2692,8051,0,240,,
2692,8066,0,240,,
2708,2708,0,240,,
2717,1173,0,240,,
2717,12405,2,300,,
2717,12409,2,120,,
2717,12410,2,300,,
2717,12411,2,300,,
2717,2016,0,240,,
2717,2414,0,240,,
2717,2523,0,240,,
2717,2671,0,240,,
2717,2761,0,240,,
2717,2833,0,240,,
2717,8049,2,300,,
2717,8068,0,240,,
2728,2728,0,240,,
2741,2741,0,240,,
2742,12318,0,240,,
2742,1387,0,240,,
2742,1482,0,240,,
2742,1709,2,120,,
2742,2742,0,240,,
2742,963,2,300,,
2743,1046,2,300,,
276,607,2,360,,
2761,1173,2,120,,
2761,2833,2,120,,
2765,1559,0,240,,
2766,1393,2,300,,
2766,1858,2,360,,
277,276,2,480,,
2787,1463,0,240,,
2788,2788,0,240,,
2798,2428,2,300,,
2798,2479,0,240,,
2799,10429,0,240,,
2799,2477,0,240,,
2799,2630,0,240,,
2799,2692,0,240,,
2799,3023,0,240,,
2799,8051,0,240,,
2799,8066,0,240,,
2800,2428,2,300,,
2807,2791,0,240,,
2809,2789,0,240,,
2836,12972,0,240,,
2836,1875,0,240,,
2836,2836,0,240,,
2847,2941,0,240,,
2847,2971,0,240,,
286,12816,2,360,,
2860,2917,2,300,,
2860,2955,2,300,,
2863,8897,2,300,,
2869,2869,0,240,,
2869,3130,2,300,,
287,202,2,300,,
287,860,2,300,,
2917,2860,2,360,,
2917,3024,0,240,,
2928,2941,0,240,,
2928,2971,0,240,,
2941,2847,0,240,,
2941,2928,0,240,,
2948,2948,0,240,,
2951,2860,2,360,,
2955,2860,2,300,,
2955,3024,0,240,,
2959,3108,0,240,,
296,132,0,240,,
297,12663,2,300,,
297,297,0,240,,
297,381,0,240,,
2971,2847,0,240,,
2971,2928,0,240,,
2994,2838,2,480,,
30,11481,0,240,,
30,11522,2,600,,
30,12681,2,540,,
30,193,2,540,,
30,30,0,240,,
30,44,2,300,,
30,4496,0,240,,
30,45,0,240,,
30,4883,2,360,,
3023,10429,0,240,,
3023,2477,0,240,,
3023,2630,0,240,,
3023,2692,0,240,,
3023,2799,0,240,,
3023,3023,0,240,,
3023,8051,0,240,,
3023,8066,0,240,,
3024,2917,0,240,,
3024,2955,0,240,,
3041,3041,0,240,,
3041,3080,0,240,,
3046,3076,0,240,,
3056,3064,2,300,,
3056,3825,2,360,,
3056,9494,2,360,,
3057,11108,0,240,,
3057,3057,0,240,,
3058,3058,0,240,,
3058,3062,0,240,,
3059,3728,2,300,,
3062,3058,0,240,,
3062,3062,0,240,,
3064,3825,2,420,,
3065,3055,2,300,,
3066,3054,2,360,,
3068,3068,0,240,,
3069,3069,0,240,,
3076,3401,2,480,,
3077,3045,0,240,,
3077,3077,0,240,,
3084,3402,2,420,,
3085,3085,0,240,,
3086,11443,0,240,,
3091,3156,2,360,,
31,10399,2,480,,
31,11272,2,540,,
31,11523,2,480,,
31,12681,2,300,,
31,12948,0,240,,
31,409,2,300,,
31,4496,0,240,,
31,76,2,420,,
31,8040,2,360,,
31,8077,2,300,,
31,9112,2,300,,
31,9307,2,420,,
31,985,2,420,,
310,1505,0,240,,
310,310,0,240,,
310,370,2,300,,
3108,2948,0,240,,
3108,2959,0,240,,
3129,12972,0,240,,
3129,1875,0,240,,
3129,2836,0,240,,
313,10968,2,360,,
313,10969,2,360,,
313,1604,2,360,,
3133,3133,0,240,,
3133,3140,2,300,,
3133,3548,2,300,,
3133,3613,2,300,,
3140,3548,2,300,,
3140,3613,2,300,,
3153,3153,0,240,,
3154,3244,2,300,,
3155,12210,0,240,,
3155,12211,0,240,,
3155,12212,0,240,,
3155,12228,0,240,,
3155,12229,0,240,,
3155,3155,0,240,,
317,12816,2,300,,
317,317,0,240,,
317,318,0,240,,
317,361,2,300,,
317,674,2,300,,
317,9530,0,240,,
3178,3220,0,240,,
318,317,2,300,,
318,318,0,240,,
318,674,0,240,,
318,9530,0,240,,
3181,11942,2,600,,
3181,11943,2,600,,
3181,3181,0,240,,
3188,3205,2,300,,
3195,11229,0,240,,
3195,12234,0,240,,
3195,12235,0,240,,
3195,12647,0,240,,
3195,3053,0,240,,
3195,3067,0,240,,
3195,3195,0,240,,
3195,3204,0,240,,
3195,3334,0,240,,
3195,3394,0,240,,
3195,3533,0,240,,
3195,3769,0,240,,
3195,3904,0,240,,
3195,3906,0,240,,
3195,3927,0,240,,
3195,7643,0,240,,
3195,8021,2,60,,
3195,8032,2,60,,
3198,10132,2,300,,
3198,3975,0,240,,
3204,3053,0,240,,
3204,3067,0,240,,
3204,3195,0,240,,
3204,3204,0,240,,
3204,3334,0,240,,
3204,3394,0,240,,
3204,3769,0,240,,
3204,3904,0,240,,
3204,3906,0,240,,
3204,3927,0,240,,
3204,7643,0,240,,
3204,8021,2,120,,
3204,8032,2,120,,
3206,3206,0,240,,
3207,12232,2,360,,
3207,12233,2,360,,
3207,12242,2,360,,
3214,3214,0,240,,
3218,3218,0,240,,
322,110,0,240,,
322,322,0,240,,
322,59,2,300,,
322,60,2,300,,
3239,3159,0,240,,
3242,12210,2,300,,
3242,12211,2,300,,
3242,12212,2,300,,
3242,12228,2,300,,
3242,12229,2,300,,
3242,3155,2,300,,
3273,3273,0,240,,
3277,3277,0,240,,
329,11403,2,360,,
329,12721,0,240,,
329,329,0,240,,
329,9136,2,300,,
3298,11827,2,360,,
3298,3298,0,240,,
3298,3317,2,420,,
331,12791,2,300,,
331,331,0,240,,
3314,12277,0,240,,
3314,3954,0,240,,
3315,12267,0,240,,
3315,12272,0,240,,
3317,10436,2,360,,
3317,11827,2,300,,
3317,3317,0,240,,
3331,12267,2,300,,
3331,12272,0,240,,
3333,12277,0,240,,
3333,3954,0,240,,
3334,11229,0,240,,
3334,12647,0,240,,
3334,3053,0,240,,
3334,3067,0,240,,
3334,3195,0,240,,
3334,3204,0,240,,
3334,3334,0,240,,
3334,3394,0,240,,
3334,3533,0,240,,
3334,3769,0,240,,
3334,3904,0,240,,
3334,3906,0,240,,
3334,3927,0,240,,
3334,7643,0,240,,
3334,8021,2,120,,
3334,8032,2,120,,
337,11014,0,240,,
337,11021,2,300,,
3371,3589,0,240,,
3371,3667,0,240,,
3373,3373,0,240,,
3373,8886,0,240,,
3385,3385,0,240,,
3385,3478,0,240,,
3385,3779,0,240,,
3385,3806,0,240,,
3385,3816,0,240,,
3385,3822,0,240,,
3385,8022,0,240,,
3385,8031,2,60,,
3386,3532,2,420,,
3386,8350,2,480,,
3394,12234,0,240,,
3394,12647,0,240,,
3394,3053,0,240,,
3394,3067,0,240,,
3394,3533,0,240,,
3394,3769,0,240,,
3394,3904,0,240,,
3394,3906,0,240,,
3394,3927,0,240,,
3394,7643,0,240,,
3394,8032,2,120,,
3401,3046,2,480,,
3401,8350,2,480,,
3407,3407,0,240,,
3407,8797,0,240,,
341,1522,0,240,,
341,1589,0,240,,
3410,3518,0,240,,
3410,8847,0,240,,
3411,3411,0,240,,
3411,3443,2,300,,
3411,8818,0,240,,
3418,3554,2,360,,
3419,3361,0,240,,
3423,3423,0,240,,
3423,3637,2,360,,
3428,231,0,240,,
3428,2738,2,300,,
3428,429,2,360,,
3428,942,2,300,,
3429,81,2,480,,
3443,3411,0,240,,
3443,3443,0,240,,
3443,8818,0,240,,
3448,3565,2,360,,
3449,3565,2,420,,
3449,3594,2,360,,
3476,3487,2,360,,
3478,3385,0,240,,
3478,3806,0,240,,
3478,3822,0,240,,
3478,8022,2,120,,
3478,8031,2,120,,
3479,3059,2,300,,
3479,3479,0,240,,
3479,8022,2,600,,
35,35,0,240,,
35,36,2,300,,
35,40,2,300,,
35,8019,2,420,,
35,8035,2,480,,
35,8039,2,360,,
35,9069,2,300,,
351,351,0,240,,
3515,3565,2,300,,
3515,3594,2,420,,
3517,3412,2,300,,
3518,3410,0,240,,
3518,8820,0,240,,
3532,3386,2,360,,
3532,3401,2,480,,
3533,12234,0,240,,
3533,3053,0,240,,
3533,3067,0,240,,
3533,3195,0,240,,
3533,3334,0,240,,
3533,3394,0,240,,
3533,3769,0,240,,
3533,3904,0,240,,
3533,3906,0,240,,
3533,3927,0,240,,
3533,7643,0,240,,
3533,8032,2,120,,
3536,2189,0,240,,
3536,2646,0,240,,
354,354,0,240,,
354,599,2,300,,
3548,3133,2,300,,
3548,3140,2,300,,
3548,3613,2,300,,
3565,3449,2,480,,
3565,3515,2,300,,
358,358,0,240,,
358,359,0,240,,
358,596,0,240,,
359,358,0,240,,
359,359,0,240,,
359,596,0,240,,
3593,3515,2,360,,
3594,3449,2,300,,
36,36,0,240,,
3608,10067,2,480,,
3608,10068,2,420,,
361,12816,2,300,,
361,317,0,240,,
361,318,2,300,,
361,361,0,240,,
361,674,2,360,,
361,9530,2,360,,
3613,3133,2,300,,
3613,3140,2,300,,
3619,2345,0,240,,
3619,3542,0,240,,
3619,3619,0,240,,
3624,2189,0,240,,
3624,2646,0,240,,
3628,2513,0,240,,
3628,3628,0,240,,
3628,3661,0,240,,
3633,12291,2,300,,
3633,2349,2,360,,
365,10968,0,240,,
365,10969,2,300,,
365,1604,2,360,,
366,313,0,240,,
366,366,0,240,,
3694,3694,0,240,,
3694,3732,0,240,,
3695,3731,0,240,,
3695,9397,2,300,,
3699,3679,0,240,,
3708,11567,2,360,,
3708,11685,2,480,,
3719,10567,2,480,,
3721,3721,4,0,13923839,13923869
3721,3721,4,0,13923840,13923870
3721,3721,4,0,13923841,13923871
3721,3721,4,0,13923842,13923872
3721,3721,4,0,13923843,13923873
3721,3721,4,0,13923844,13923874
3721,3721,4,0,13923845,13923864
3721,3721,4,0,13923846,13923865
3721,3721,4,0,13923847,13923875
3721,3721,4,0,13923848,13923866
3721,3721,4,0,13923849,13923867
3721,3721,4,0,13923850,13923868
3721,3721,4,0,13923851,13923876
3721,3721,4,0,13923852,13923877
3721,3721,4,0,13923853,13923878
3721,3721,4,0,13923854,13923879
3721,3721,4,0,13923855,13923880
3721,3721,4,0,13923856,13923881
3721,3721,4,0,13923858,13923883
3721,3721,4,0,13923859,13923884
3721,3721,4,0,13923860,13923885
3721,3721,4,0,13923861,13923882
3721,3721,4,0,13923863,13923886
3723,10568,2,480,,
3723,10569,2,480,,
3731,3731,0,240,,
3779,3478,0,240,,
3779,3806,0,240,,
3779,3822,0,240,,
3779,8022,2,120,,
3784,10132,2,300,,
3784,3975,0,240,,
3810,3810,4,0,13886124,13886110
3810,3810,4,0,13886125,13886111
3810,3810,4,0,13886126,13886112
3810,3810,4,0,13886127,13886113
3810,3810,4,0,13886128,13886114
3810,3810,4,0,13886129,13886115
3810,3810,4,0,13886130,13886116
3810,3810,4,0,13886131,13886117
3810,3810,4,0,13886132,13886118
3810,3810,4,0,13886133,13886119
3810,3810,4,0,13886134,13886071
3810,3810,4,0,13886135,13886097
3810,3810,4,0,13886136,13886098
3810,3810,4,0,13886137,13886099
3810,3810,4,0,13886138,13886100
3810,3810,4,0,13886139,13886096
3810,3810,4,0,13886140,13886101
3810,3810,4,0,13886141,13886102
3810,3810,4,0,13886142,13886103
3810,3810,4,0,13886143,13886104
3810,3810,4,0,13886144,13886105
3810,3810,4,0,13886145,13886106
3810,3810,4,0,13886146,13886107
3810,3810,4,0,13886147,13886109
3810,3810,4,0,13886148,13886092
3810,3810,4,0,13886149,13886093
3810,3810,4,0,13886150,13886095
3810,3810,4,0,13886151,13886120
3810,3810,4,0,13886152,13886121
3810,3810,4,0,13886153,13886122
3810,3810,4,0,13886154,13886072
3810,3810,4,0,13886155,13886073
3810,3810,4,0,13886156,13886074
3810,3810,4,0,13886157,13886075
3810,3810,4,0,13886158,13886070
3810,3810,4,0,13886159,13886076
3810,3810,4,0,13886160,13886077
3810,3810,4,0,13886161,13886078
3810,3810,4,0,13886162,13886079
3810,3810,4,0,13886163,13886080
3810,3810,4,0,13886164,13886081
3810,3810,4,0,13886165,13886082
3810,3810,4,0,13886166,13886094
3810,3810,4,0,13886167,13886083
3810,3810,4,0,13886168,13886084
3810,3810,4,0,13886169,13886085
3810,3810,4,0,13886170,13886086
3810,3810,4,0,13886171,13886123
3810,3810,4,0,13886172,13886087
3810,3810,4,0,13886173,13886088
3810,3810,4,0,13886174,13886089
3810,3810,4,0,13886175,13886090
3810,3810,4,0,13886176,13886091
3810,3810,4,0,13886177,13886108
3810,3810,4,0,13886214,13886183
3810,3810,4,0,13886215,13886212
3810,3810,4,0,13886216,13886209
3810,3810,4,0,13886217,13886210
3810,3810,4,0,13886218,13886211
3810,3810,4,0,13886219,13886213
3810,3810,4,0,13886220,13886184
3810,3810,4,0,13886221,13886179
3810,3810,4,0,13886222,13886180
3810,3810,4,0,13886223,13886181
3810,3810,4,0,13886224,13886182
3810,3810,4,0,13886225,13886185
3810,3810,4,0,13886226,13886186
3810,3810,4,0,13886227,13886187
3810,3810,4,0,13886228,13886188
3810,3810,4,0,13886229,13886189
3810,3810,4,0,13886230,13886178
3810,3810,4,0,13886231,13886190
3810,3810,4,0,13886232,13886191
3810,3810,4,0,13886233,13886192
3810,3810,4,0,13886234,13886193
3810,3810,4,0,13886235,13886194
3810,3810,4,0,13886236,13886195
3810,3810,4,0,13886237,13886196
3810,3810,4,0,13886238,13886197
3810,3810,4,0,13886239,13886198
3810,3810,4,0,13886240,13886199
3810,3810,4,0,13886241,13886200
3810,3810,4,0,13886242,13886201
3810,3810,4,0,13886243,13886202
3810,3810,4,0,13886244,13886203
3810,3810,4,0,13886245,13886204
3810,3810,4,0,13886246,13886205
3810,3810,4,0,13886247,13886206
3810,3810,4,0,13886248,13886207
3810,3810,4,0,13886249,13886208
3810,3810,4,0,13886284,13886273
3810,3810,4,0,13886285,13886278
3810,3810,4,0,13886286,13886279
3810,3810,4,0,13886287,13886276
3810,3810,4,0,13886288,13886277
3810,3810,4,0,13886289,13886280
3810,3810,4,0,13886290,13886281
3810,3810,4,0,13886291,13886282
3810,3810,4,0,13886292,13886283
3810,3810,4,0,13886293,13886251
3810,3810,4,0,13886294,13886250
3810,3810,4,0,13886295,13886252
3810,3810,4,0,13886296,13886253
3810,3810,4,0,13886297,13886254
3810,3810,4,0,13886298,13886255
3810,3810,4,0,13886299,13886256
3810,3810,4,0,13886300,13886257
3810,3810,4,0,13886301,13886258
3810,3810,4,0,13886302,13886259
3810,3810,4,0,13886303,13886260
3810,3810,4,0,13886304,13886261
3810,3810,4,0,13886305,13886262
3810,3810,4,0,13886306,13886263
3810,3810,4,0,13886307,13886274
3810,3810,4,0,13886308,13886275
3810,3810,4,0,13886309,13886264
3810,3810,4,0,13886310,13886265
3810,3810,4,0,13886311,13886266
3810,3810,4,0,13886312,13886267
3810,3810,4,0,13886313,13886268
3810,3810,4,0,13886314,13886269
3810,3810,4,0,13886315,13886270
3810,3810,4,0,13886316,13886271
3810,3810,4,0,13886317,13886272
3815,3731,2,300,,
3816,3385,0,240,,
3816,3478,0,240,,
3816,3779,0,240,,
3816,3806,0,240,,
3816,3822,0,240,,
3816,8022,2,120,,
3816,8031,2,120,,
3822,3385,0,240,,
3822,3478,0,240,,
3822,3779,0,240,,
3822,3806,0,240,,
3822,3816,0,240,,
3822,3822,0,240,,
3822,8022,2,120,,
3822,8031,2,120,,
3825,3064,2,360,,
3831,3856,2,300,,
3831,3878,2,300,,
3842,3842,0,240,,
3842,9365,0,240,,
3843,3843,0,240,,
3847,3847,4,0,13886888,13886774
3847,3847,4,0,13886889,13886770
3847,3847,4,0,13886890,13886771
3847,3847,4,0,13886891,13886772
3847,3847,4,0,13886892,13886773
3847,3847,4,0,13886893,13886763
3847,3847,4,0,13886894,13886751
3847,3847,4,0,13886895,13886752
3847,3847,4,0,13886896,13886753
3847,3847,4,0,13886897,13886754
3847,3847,4,0,13886898,13886755
3847,3847,4,0,13886899,13886756
3847,3847,4,0,13886900,13886757
3847,3847,4,0,13886901,13886758
3847,3847,4,0,13886902,13886759
3847,3847,4,0,13886903,13886760
3847,3847,4,0,13886904,13886761
3847,3847,4,0,13886905,13886762
3847,3847,4,0,13886906,13886750
3847,3847,4,0,13886907,13886775
3847,3847,4,0,13886908,13886776
3847,3847,4,0,13886909,13886777
3847,3847,4,0,13886910,13886778
3847,3847,4,0,13886911,13886779
